sample_id,catalog_content,category,price,image_link,local_path
288832,"Item Name: Lakewood Organic Juice, Pina Colada, 32 fl oz
Bullet Point 1: Fresh pressed
Bullet Point 2: no preservative
Bullet Point 3: !00% premium
Bullet Point 4: no sugar added - the best juice you're ever likely to taste.
Value: 32.0
Unit: Fl Oz
",organic_juices,7.8,https://m.media-amazon.com/images/I/71vLsa2NAPL.jpg,assets/organic_juices/288832.jpg
25150,"Item Name: Jelly Belly Glücksrad, 1er Pack (1 x 100 g)
Bullet Point 1: Jelly Belly
Bullet Point 2: Bean Boozled
Bullet Point 3: Game
Product Description: A whole new spin on playing with your food! If you thought the Beanboozled craze had abated think again! The 2nd Edition Beanboozled Spinner Game is a little like Russain Roulette - spin the wheel and let the game dictate the next colour bean someone has to eat. Only you won't know if it's yum or yuk! Fake out your family & friends-just don't get Beanboozled yourself! Jelly Belly's wildest collection dares you to compare some of our tastiest, most popular flavors with our craziest ones. But here's the catch - you won't know which ones are which!
Value: 100.0
Unit: grams
",game,14.95,https://m.media-amazon.com/images/I/41CcYN5AS2L.jpg,assets/game/25150.jpg
30676,"Item Name: Slap Ya Mama Hot Blend, 8-Ounce (Pack of 6)
Bullet Point 1: Each canister contains 8 ounces of ""Slap Ya Mama"" Hot Blend season-all
Bullet Point 2: No MSG; All Natural
Bullet Point 3: Great for a sprinkle seasoning; Use to prepare a marinade; Can even be used as a rub; Makes a spicy bloody mary
Bullet Point 4: Louisiana
Value: 48.0
Unit: Ounce
",spiceblendsou,4.640000000000001,https://m.media-amazon.com/images/I/81stH+ySakL.jpg,assets/spiceblendsou/30676.jpg
201415,"Item Name: Australian Company Coffee Bitters: Elevate Your Cocktails with 4oz Bottles Perfect for Classic Mixed Drinks | 12 PACK
Bullet Point 1: Immerse yourself in an unmatched flavor journey with our Australian Bitters, designed for discerning connoisseurs and mixologists who appreciate exceptional quality.
Bullet Point 2: Experience precision crafting as each bottle becomes a masterpiece, meticulously handmade in Australia using over 20 of the finest organic herbs and spices native to the region, resulting in distinctive taste and small batch bitters.
Bullet Point 3: Our unwavering commitment to excellence is evident through the exclusion of glycerin in our products, ensuring a pure and authentic flavor profile that enhances your cocktail experience.
Bullet Point 4: Explore a diverse range of flavors, including Orange, Grapefruit, Aromatic, Smoke, Barrel Spice, and Coffee, showcasing our dedication to delivering a unique touch to even the most refined cocktails.
Bullet Point 5: Developed and owned by award-winning bartenders, our Australian Bitters embody a commitment to authenticity and tradition, with a traditional manufacturing process rooted in time-honored secret recipes that capture the essence of natural botanical herbs and spices.
Bullet Point 6: Made with Dark roast Arabica beans, Australian Lemon Myrtle, Chicory with an aroma of Strong Coffee, Herbs, Cinnamon and Chicory and Bitter, Coffee, Herbal, Spicy flavors
Bullet Point 7: Includes (12) Australian Bitters, Phone tablet and holder and tasting notes/recipes.
Value: 4.0
Unit: Fl Oz
",coffeebitters,166.51999999999998,https://m.media-amazon.com/images/I/81zKvsqtiNL.jpg,assets/coffeebitters/201415.jpg
244730,"Item Name: Nature Valley Granola Oats and Honey Protein Granola, Loose Granola Made With Whole Grain Oats, 17 OZ Resealable Bag (Pack of 5)
Bullet Point 1: The information below is per-pack only
Bullet Point 2: Enjoy as a crunchy topping over yogurt, pour a bowl with milk for a breakfast food or make some granola bars
Bullet Point 3: Granola clusters provides a boost of energy in between meals and 10 grams of protein per serving
Bullet Point 4: Oats, sweetened honey and granola for goodness that comes from Nature
Bullet Point 5: Granola with no artificial flavors, artificial colors or high fructose corn syrup so you know what’s in every handful
Bullet Point 6: Contains: One 17 oz resealable bag of Nature Valley Oats and Honey Protein Granola to fuel your outside adventures
Value: 85.0
Unit: Fl Oz
",granolaorcategory_protein,5.98,https://m.media-amazon.com/images/I/71Bqlp3KwcL.jpg,assets/granolaorcategory_protein/244730.jpg
218463,"Item Name: 3-Pack Mega Omega Trail-Mix Individual Packs – 3-Piece Mega Omega Bulk for Snacking, On The Go – Delicious and Fresh Trail Mix Snack Packs – Non-Gluten, Vegan Friendly, Kosher, Non-GMO Delicious and Fresh
Bullet Point 1: Snacking Just Got Easier: Looking for a way of keeping your hunger in check while giving your body the right energy boost during intense efforts? Would you like to enjoy a delicious, crunchy snack while on the go? The trail mix is an excellent choice!
Bullet Point 2: Delicious Mix: Our hiking snacks contain a unique blend of seeds, fruit and nuts including almonds, cranberries, dried mango, pumpkin seeds and walnuts, with an irresistible crunchy texture great on its own or as a part of your yoghurt, protein pudding or smoothie recipes!
Bullet Point 3: Preserved Crunchiness: Unlike similar products on the market, these healthy protein snacks come in convenient resealable pouches with stand-alone bottom, keeping your mix fresh and crunchy for longer than ever.
Bullet Point 4: 3-Pack Bundle: The gluten free snacks for adults come in packs of 3, with each containing 14oz trail mix ingredients. An excellent choice for hiking enthusiasts, workouts, or simply for those exhausting days at the office!
Bullet Point 5: Dose of Energy: Containing high amounts of nutrients including omega 3 fatty acids, antioxidants, protein and vitamin B3, this healthy trail mix is an excellent ally for keeping your body full of energy and ready to go anytime!
Product Description: Here We do our best to promote an active, well-balanced lifestyle that’s centered around a proper nutrition and a well-established workout routine. We provide customers worldwide with delicious and affordable snacking alternatives made with highest value ingredients, in order to satisfy even the pickiest taste. Should you not be 100% happy with one of our products, let us know all about it and our friendly customer care department will immediately address the situation!<br> <br> 3-Pack Trail Mix – A Treat That’s Hard to Beat!<br> <br> The trail mix bulk is an excellent choice for those who enjoy some light snacking wherever the day takes them, at the same time providing your body with essential nutrients that keep you running and full of energy throughout the day. Containing a unique mix which includes almonds, cranberries, dried mango, pumpkin seeds and walnuts, arriving in a resealable and travel-friendly pouch which preserves freshness for longer and prevents the ingredients from getting stale, these trail mix snack packs will become your favorite during hikes, workouts, intense physical training, and other such activities!<br> <br> Not entirely convinced? Here are some of the amazing features of these healthy protein snacks:<br> <br> 1. Order includes 3 x packs 14 oz each;<br> 2. Gluten free, vegan friendly, kosher, no GMOs;<br> 3. Zero nasties, artificial flavors or ingredients;<br> 4. Resealable pouch great for backpack, on the go;<br> 5. Great source of vitamins, minerals, antioxidants;<br> 6. Crunchy and delicious texture;<br> 7. Pairs well with yoghurt, smoothies and more;<br> 8. Original gift for friends and family;<br> 9. Ideal snack for office, school, on the go.<br> <br> You’ll fall in love instantly with these premium hiking snacks!<br>
Value: 42.0
Unit: Ounce
",trailmix,13.78,https://m.media-amazon.com/images/I/71gSZSXSqfL.jpg,assets/trailmix/218463.jpg
91169,"Item Name: Davidson Organic Tea 2134 Peppermint And Spice Tea, Box of 8
Bullet Point 1: Caffeine-Free&#47;Herbal
Bullet Point 2: Certified Organic&#44; Certified Kosher
Bullet Point 3: Box - 8
Bullet Point 4: Dimension - 3.5 x 1 x 4.75 in.
Bullet Point 5: Item Weight - 0.56 oz.Ingredients&#58;Peppermint&#44; Cinnamon&#44; Orange Peel&#44; Cloves and Natural
Product Description: Peppermint and Spice herbal tea is a heady combination of aromatic organic peppermint leaf and pungent sweet spices. This tea is all herbal and has no caffeine so it can be enjoyed any time of day.Features. Caffeine-FreeHerbal. Certified Organic Certified Kosher. Box - 8. Dimension - 3.5 x 1 x 4.75 in.. Item Weight - 0.56 oz.IngredientsPeppermint Cinnamon Orange Peel Cloves and Natural flavor.
Value: 8.0
Unit: Count
",herbalteas,29.68,https://m.media-amazon.com/images/I/31DKR13-dAL.jpg,assets/herbalteas/91169.jpg
85610,"Item Name: BREATH SAVERS Wintergreen Flavored Sugar Free Breath Mints Rolls, 0.75 oz (8 Count)
Bullet Point 1: Contains eight (8) 0.75-ounce rolls of BREATH SAVERS Wintergreen Flavored Sugar Free Breath Mints
Bullet Point 2: Revitalizing wintergreen flavored mints you can keep in your car, briefcase, candy dish or desk drawer
Bullet Point 3: Sugar free breath mints made with Neutrazin to neutralize bad breath in a pack of individually wrapped rolls for on-the-go convenience wherever the day leads
Bullet Point 4: Keep your breath fresh with wintergreen flavored mints at birthday parties, graduation celebrations, wedding receptions and all the little moments in between
Bullet Point 5: Feel fresh throughout the entire day with delicious wintergreen flavored BREATH SAVERS mints by your side to go with your best Valentine's Day, Easter, Christmas and Halloween candy
Value: 6.0
Unit: Ounce
",breathmints,6.635,https://m.media-amazon.com/images/I/71aNsYJAUZL.jpg,assets/breathmints/85610.jpg
174378,"Item Name: Ken's Steak House Chef's Reserve Honey Balsamic Dressing (9 Fl Oz (Pack of 1))
Bullet Point 1: Extra virgin olive oil and genuine honey enhance the classic balsamic taste
Bullet Point 2: Makes salads, sandwiches, and wraps special with a rich, sweet, and savory flavor
Bullet Point 3: A great marinade right from the bottle
Bullet Point 4: Made by Ken's A Family-Owned Company
Bullet Point 5: Gluten-Free
Product Description: Extra virgin olive oil, pure honey, and a touch of lemon complement the distinctive flavor of genuine imported Balsamic vinegar. Instantly turns salad greens into a gourmet creation. It's the ideal complement to all Italian cuisine and adds a twist to antipasti. Brings eye-opening taste to fruit salads, and makes a tangy drizzle on sandwiches and wraps. Perfect as a gluten-free marinade on its own, or as the basis for your own sweet and savory creation. Shake well before use and refrigerate after opening.
Value: 9.0
Unit: Fl Oz
",dressings,10.2,https://m.media-amazon.com/images/I/81bMUrmcvWL.jpg,assets/dressings/174378.jpg
46952,"Item Name: McCormick Taco, Mild Less Sodium Mix, 1.5-Ounce (Pack of 12)
Bullet Point 1: Perfect taco seasoning mix with 3% less sodium
Bullet Point 2: Kid-friendly
Bullet Point 3: Made with natural herbs and spices
Bullet Point 4: No MSG, artificial flavors or colors
Bullet Point 5: Expert spice blend makes family-favorite tacos every time
Value: 18.0
Unit: Ounce
",tacoseasoning,0.97,https://m.media-amazon.com/images/I/91uJnCVB0rL.jpg,assets/tacoseasoning/46952.jpg
227646,"Item Name: Twinings English Breakfast Tea Single Serve K-Cup Pods for Keurig, Naturally Caffeinated, Smooth, Flavorful, Robust Black Tea, 96 Count
Bullet Point 1: NATURALLY CAFFEINATED ENGLISH BREAKFAST TEA SINGLE-SERVE PODS: Four boxes of 24 Twinings English Breakfast Tea Pods (96 total); Our most popular black tea for a refreshing recharge any time of day; Caffeinated
Bullet Point 2: DRINK IN LIFE: With a signature blend of tradition and innovation; Twinings encourages tea lovers to Drink In Life by taking small steps towards feeling good and living well; one sip at a time
Bullet Point 3: WELLBEING AT THE HEART OF EVERY CUP OF TWININGS: From ethically sourced; quality ingredients to reducing our footprint by being carbon neutral; We believe Twinings can be a force for positive change around the world
Bullet Point 4: SOURCED WITH CARE: Our responsible sourcing program; which aims to improve the lives of communities from which we source through improving access to water and sanitation; empowering women and enhancing incomes and resilience
Bullet Point 5: COMPATIBLE WITH KEURIG K-CUP POD BREWERS - Use your single serve coffee maker to enjoy a wonderful cup with the touch of a button
Bullet Point 6: RICH HISTORY - In 1706 Thomas Twining began selling fine tea from an English storefront in The Strand, London. Today, Twinings still sells some of the world's best teas from the original store and in more than 100 countries throughout the world
Bullet Point 7: HAND SELECTED FOR YOUR HOME - Made without artificial ingredients, Twinings natural teas provide a wholesome tea experience
Product Description: Pack of 4 boxes of 24 single-serve pods of Twinings of London English Breakfast Tea - English Breakfast is our most popular tea. To create this well-balanced blend, we select some of the finest teas, each with its own unique characteristics.<br><br>Tea from Kenya and Malawi provides the briskness and coppery-red color, while Assam gives full body and flavor. The robustness from these regions is complemented by the softer and more subtle tea from China and Indonesia. The combination of these varieties yields a complex, full-bodied, lively cup of tea that is perfect any time of day.<br><br>Our black teas offer distinctive, full-bodied tastes and inviting aromas that are instantly comforting. Whether you prefer them pure or with a hint of fresh flavor, these teas are perfectly balanced for waking up, winding down and all the in-between moods and moments of your day. From traditional blends you love to new flavors you’ll crave, our black teas are your bold way to play favorites.<br><br>The Twinings Story - In 1706, Thomas Twining began selling fine tea from an English storefront in The Strand, London. Today, Twinings continues to sell some of the world's best teas from the original store and in more than 100 countries throughout the world.
Value: 96.0
Unit: Count
",teapods,18.125,https://m.media-amazon.com/images/I/91lk19woLSL.jpg,assets/teapods/227646.jpg
243522,"Item Name: Nature's Goodness Aloe Vera Drink with Pulp Mango Flavor - 50.7 Fl Oz (1.5 L) - Refreshing Beverage with Real Aloe Vera Juice
Bullet Point 1: Pure Aloe Vera: Our drink is made from 100% pure aloe vera, so you can enjoy the full benefits of this amazing plant.
Bullet Point 2: Hydration Boost: Aloe vera is known for its hydrating properties, making our drink the perfect choice for staying refreshed and energized.
Bullet Point 3: Natural Immune Support: Aloe vera is packed with vitamins, minerals, and antioxidants that can help support your immune system.
Bullet Point 4: Soothing and Calming: Aloe vera has been used for centuries to soothe and calm the digestive system, making our drink a great choice for anyone looking to improve their gut health.
Bullet Point 5: 1 Bottle - 50.7 Fl. Oz.
Value: 50.7
Unit: Fl Oz
",aloeveradrinks,8.18,https://m.media-amazon.com/images/I/71vRwGsW9EL.jpg,assets/aloeveradrinks/243522.jpg
269887,"Item Name: MAYACAMAS FINE FOODS Gravy Mix Brown, 0.7 OZ
Bullet Point 1: Mayacamas Brown Gravy Mix GF (12x0.7OZ )
Bullet Point 2: The package dimension of the product is 5.3""L x 5.5""W x 6.8""H
Value: 0.7
Unit: Ounce
",gravy_mixes,7.9,https://m.media-amazon.com/images/I/51XG592JrvL.jpg,assets/gravy_mixes/269887.jpg
110096,"Item Name: Mt. Whitney Organic Swiss Water, Low Acid, Decaf Coffee from Peru (Whole Bean, 12 Oz)
Bullet Point 1: SINGLE ORIGIN FOR SUPERIOR TASTE WITHOUT THE CAFFEINE - Mt. Whitney’s Organic Decaf Coffee is a single origin coffee, comprised of a single crop. This can accentuate certain flavor attributes specific to a region. By using the Swiss Water Process, the caffeine is removed in a gentle, chemical-free procedure that retains this shade grown organic coffee’s superior taste and quality.
Bullet Point 2: SUPERIOR TASTE WITHOUT THE CAFFEINE - Mt. Whitney’s Organic Decaf Coffee is perfect for people who want the smooth flavor without the caffeine. Using the Swiss Water Process, the caffeine is removed in a gentle, chemical free procedure that retains this shade grown organic coffee’s superior taste and quality.
Bullet Point 3: USDA CERTIFIED ORGANIC COFFEE - Mt. Whitney’s shade grown whole bean coffee is proud to bear the organic seal of approval from the USDA. This means that our medium roast coffee beans are certified organic and are grown without the use of prohibited substances.
Bullet Point 4: UNEQUALED FRESHNESS AND FLAVOR - Our organic coffee whole bean is small-batch artisan roasted and made with 100% Arabica coffee. Our medium roast organic coffee beans are packaged in a high-quality, three-layered aluminum bag with a one-way freshness valve. All air is vacuumed out of the bag and nitrogen is injected to prevent oxidation of the coffee. We also replenish Amazon weekly to deliver unequaled freshness and flavor.
Bullet Point 5: BREW IT YOUR WAY - Our shade grown peru coffee works with most coffee makers letting you enjoy your cup of coffee exactly the way you want. Our coffees can also be used in a Keurig coffee maker with a reusable single cup basket to make a fresh cup of delicious coffee.
Product Description: Mt. Whitney’s Swiss Water Peru Decaf Coffee is perfect for people who want the smooth flavor without the caffeine. Using the Swiss Water Process, the caffeine is removed in a gentle, chemical-free procedure that retains this shade grown organic coffee’s superior taste and quality. Our coffee is small-batch artisan roasted and made with 100% Arabica coffee. It is packaged in a high-quality, three-layered aluminum bag with a one-way freshness valve. All air is vacuumed out of the bag and nitrogen is injected to prevent oxidation of the coffee. We also replenish Amazon weekly to deliver unequaled freshness and flavor. Mt Whitney Coffee Roasters started with two goals in mind: to bring people the best coffee beans in the world, and to build quality relationships with all who are involved – customers, coffee farmers, and our employees. We are committed to delivering the highest quality coffee directly from farm to cup.
Value: 12.0
Unit: Ounce
",decaf_coffee,38.335,https://m.media-amazon.com/images/I/819T6VU3jFL.jpg,assets/decaf_coffee/110096.jpg
210658,"Item Name: Malt-O-Meal Honey Buzzers Breakfast Cereal, Super Sized Honey Cereal, 30 OZ Bag
Bullet Point 1: One 30 oz resealable cereal bag of Malt O Meal Honey Buzzers Breakfast Cereal, Super Sized Honey Cereal Bag
Bullet Point 2: Malt O Meal Honey Buzzers breakfast cereal combines fun honeycomb shaped corn cereal pieces with a touch of sweet honey flavor for a delicious taste
Bullet Point 3: This bulk family size cereal bag saves you trips to the grocery store and ensures the whole family can enjoy a tasty bowl of Malt O Meal Honey Cereal
Bullet Point 4: The resealable cereal bag enclosure makes it easy to keep your Honey Buzzers fresh and crunchy so your honey cereal never goes stale
Bullet Point 5: Sweetened cereal corn pieces deliver a bright and satisfying honey crunch that will leave you buzzing with delight
Value: 30.0
Unit: Ounce
",honeycereal,7.375,https://m.media-amazon.com/images/I/41fz40T+xvL.jpg,assets/honeycereal/210658.jpg
215004,"Item Name: Dulcet Gift Basket Red, Blue & White Patriotic Cookie and Fudge Brownie Gift Box - Ideal For Memorial Day, July 4, Labor Day or Independence Day- Great Gift for Men, Women, Co-workers, Friends, Family Boy or Girl
Bullet Point 1: IT'S TIME TO PARTY! This gift basket takes the spotlight, whether it's Independence Day, Labor Day, or Memorial Day. Appreciation will surely follow when your recipients open this signature gift box to find the bakery delights ensconced inside. Gift includes 8 Patriotic Sprinkle Cookies, 6 Assorted Brownies-Flavor include: Chocolate Cheese, Chocolate Fudge, Chocolate Chip Blondie, and/or Walnut.
Bullet Point 2: CHARMING PRESENTATION: This beautiful presentation charms upon first sight; the lovely colors of our nation add a whimsical touch to the exclusive package. The delicacies arrive aligned in a signature gift box embellished with a maroon ribbon to express your appreciation and affection for those who serve.
Bullet Point 3: IDEAL FOR EVERYONE: This gourmet food gift basket is sure to please everyone, no matter what age or gender the recipient is. The love and thoughtfulness expressed in this dainty package eloquently convey your greetings. Great for Memorial Day, Independence Day, or Labor Day- for Men, Women, Boys, Girls, Friends, Family, Co-workers, Boss, or any Special person in your life you care to impress.
Bullet Point 4: FRESHNESS: Our goal is to bring you the very best in design. Each Dulcet pastry is individually wrapped to ensure the utmost freshness. All of our amazing pastries. We have the right to change Products and Flavors upon availability for equal valued products.
Bullet Point 5: SATISFACTION: We love our present basket so much, and we're sure you will feel the same. If, for any reason, you or your recipient aren't fully satisfied with our products, we'll be there for you! What are you waiting for? Buy us with confidence!
Product Description: The Glitter and shine of Shooting stars and Fireworks is a reminder of July 4th. Dulcet has recreated this amazing day to new heights. This Gift Basket is Patriotic and American and tells of Freedom & Celebration. 3 Vanilla Cookies drizzled with red, blue, and white icing, A Decadent Rich 4-bittersweet ganache Chocolate Brownies topped with walnuts, all individually wrapped. Arrives on Our Signature Box Wrapped with Care. Let us all Celebrate our Beautiful country with pride for all its glory! Dulcet Gift Baskets 14-pc Patriotic Bakery Signature Gift Box - Celebrate with Sweet Treats Multipack Quantity 1
Value: 1.0
Unit: Count
",patrioticgiftsor,59.99,https://m.media-amazon.com/images/I/718lmcdTwFL.jpg,assets/patrioticgiftsor/215004.jpg
241069,"Item Name: Nacho Cheese Seasoning Mix by Flavor God - Premium All Natural & Healthy Spice Blend for Chicken, Nachos, Dips, Chicken Nuggets, Salad, Eggs, Ravioli, Pizza, Tacos, & Pasta - Kosher, Dairy-Free, Gluten-Free, Keto Friendly
Bullet Point 1: FLAVOR GOD NACHO CHEESE SEASONING: Dairy-free magic in a bottle! The perfect accompaniment to any dish where cheese could be used. Plant based seasoning that is savory and can be used like parmesan cheese. Elevate every meal when you add our seasonings made of high-quality ingredients with no fillers. One 2.6 oz bottle.
Bullet Point 2: LET THERE BE FLAVOR: Have fun in the kitchen and create recipes with healthy seasonings that everyone will enjoy. Our unique seasoning blend is great on pasta, salads, veggies, and more!
Bullet Point 3: FLAVOR WITHOUT COMPROMISE: Created to be non-GMO, gluten-free, kosher, low sodium, zero sugar, and dairy-free.
Bullet Point 4: CRAFTED WITH CARE: Sacrificing nutritional value has never been an option, each bottle of seasoning is created at the state-of-the-art Flavor God facilities in the USA.
Bullet Point 5: ALWAYS GRINDING: After endless hours, Christopher Wallace was able to perfect the blend for multiple seasonings that met every specification he had set out to meet without compromising flavor or quality. His dream is to provide creative recipes and healthy seasonings everyone will always enjoy. That is why we are 'always grinding' for our loyal customers.
Value: 2.6
Unit: Ounce
",nacho_cheese_seasoning,8.665,https://m.media-amazon.com/images/I/51zXKw3CntL.jpg,assets/nacho_cheese_seasoning/241069.jpg
34249,"Item Name: Nespresso Capsules Original Line, Volluto, Mild Roast Espresso Coffee, 50-Count Coffee Pods
Bullet Point 1: SENSORY PROFILE: Nespresso Volluto has an irresistible perfume and sweet biscuit notes. The Nespresso gold capsule’s Colombian coffee brings its fresh red fruit notes that enliven the blend.
Bullet Point 2: MEDIUM ROAST: Volluto is medium roasted which gives a medium grind to keep it all in harmony. This roast turns the Brazil’s cereal notes to sweet biscuit and keeps the fruity notes of the Colombia alive. INTENSITY 4
Bullet Point 3: VOLLUTO ESPRESSO BREWS 1.35 OZ: These Nespresso OriginalLine pods are part of the Espresso range that will provide you with a 1.35 oz serving of a traditional espresso coffee beverage.
Bullet Point 4: SAVOR WITH MILK: Every Nespresso coffee is created to taste great both as a black coffee and as part of a milk with coffee recipe.
Bullet Point 5: SUSTAINABILITY FIRST: As a certified B Corporation, Nespresso meets the highest standards of verified social and environmental performance, joining a global movement using business as a force for good. Nespresso aluminum capsules are fully recyclable and guarantee coffee freshness - we provide different options for recycling your used aluminum coffee pods to fulfill our collective commitment to protecting the environment.
Value: 1.0
Unit: Count
",coffeepods,45.0,https://m.media-amazon.com/images/I/41K7Hs896HL.jpg,assets/coffeepods/34249.jpg
294750,"Item Name: Heinz Distilled White Vinegar 16 oz (Pack of 12)
Bullet Point 1: Kosher
Bullet Point 2: #1 national brand
Bullet Point 3: Heinz estd 1869
Bullet Point 4: The natural choice for food
Product Description: Heinz signature tips. marinate beef simply moisten meat with heinz white vinegar and rub a mixture of dry spices, herbs, and seasonings. preserve produce. prevent cut apples, pears and potatoes from darkening by placing produce in a bowl of water with two tablespoons of heinz white vinegar until ready to use. great tasting coffee. fill drip coffee maker reservoir with full strength heinz white vinegar. run through one cycle and water through one cycle to rinse..
Value: 192.0
Unit: Fl Oz
",vinegar,38.99,https://m.media-amazon.com/images/I/81Gg9MngfSL.jpg,assets/vinegar/294750.jpg
19113,"Item Name: Ka-Me Rice Crackers Gluten Free And Non GMO Verified - Sesame ,3 Ounce (Pack of 6)
Bullet Point 1: GREAT TASTING SINCE 1970s: More than 50 years of heritage to deliver delicious crackers
Bullet Point 2: RICE BASED: Asian rice crackers are the most traditional and popular of Japanese snacks
Bullet Point 3: BOLD FLAVOR: Sesame rice crackers are great on their own, or served with cheese or dips.
Bullet Point 4: GLUTEN FREE: Gluten free rice crackers are Non-GMO Project Verified
Bullet Point 5: VARIETY OF KA-ME: We are proud to offer a wide range of Asian food from stir-fry noodles and fried rice, to mixed
Value: 18.0
Unit: Ounce
",sesame_rice_crackers,49.59,https://m.media-amazon.com/images/I/61rIv6N+S2L.jpg,assets/sesame_rice_crackers/19113.jpg
5238,"Item Name: Boom Boom Shrimp Sauce, 10.5 oz
Value: 10.5
Unit: Fl Oz
",shrimp_sauce,2.22,https://m.media-amazon.com/images/I/41Ar2luS3FL.jpg,assets/shrimp_sauce/5238.jpg
162542,"Item Name: Thick-It Original Concentrated Food & Beverage Thickener, 10 Oz Canister
Bullet Point 1: CONVENIENT: Dissolves instantly
Bullet Point 2: CONCENTRATED food & beverage thickener requires less product to achieve the same consistency
Bullet Point 3: GENTLE: Easily digestible
Bullet Point 4: VERSATILE: Flavorless; use in hot or cold beverages and foods
Bullet Point 5: DIETARY FRIENDLY: Gluten free, fat free, low calorie, and Kosher pareve
Value: 10.0
Unit: Ounce
",thickener,12.5,https://m.media-amazon.com/images/I/41dbncjlE+L.jpg,assets/thickener/162542.jpg
128662,"Item Name: Sabritas Adobadas Bundle of 12 Bags (1.59 oz)
Value: 1.0
Unit: Ounce
",sabritasadobadas,32.95,https://m.media-amazon.com/images/I/A1tKNn0awtL.jpg,assets/sabritasadobadas/128662.jpg
23962,"Item Name: Crazy Cups Flavored Coffee Pods, Vanilla Pumpkin Spice Coffee, Single Serve for Keurig K Cups Machines, Hot or Iced Medium Roast In Recyclable Pods, 22 Count
Bullet Point 1: EXPERIENCE MORE FLAVOR WITH CRAZY CUPS: Treat yourself to the flavor of Vanilla-Laced Pumpkin Pie. Start your day the right way and indulge your sweet tooth with our vanilla pumpkin coffee
Bullet Point 2: FLAVORED COFFEE PODS: Set your alarm clock a little later & skip the trip to the expensive café. With Crazy Cups pumpkin vanilla coffee you can enjoy a pumpkin spice latte from the comfort of your own home!
Bullet Point 3: TOP QUALITY INGREDIENTS: Our coffee pods pumpkin spice blends are gluten & lactose free. In addition, our pumpkin vanilla coffee pods are vegan, kosher, & pareve. Let yourself indulge in your favorite dessert flavors with Crazy Cups sugar free coffee!
Bullet Point 4: ECO-FRIENDLY DECAF PODS: Our pumpkin spice coffee pods are made with 100% recyclable materials. So you can enjoy our pumpkin vanilla flavored coffee while doing right by mother nature. Try pouring over ice for an out of this world iced coffee
Bullet Point 5: COFFEE FOR KEURIG BREWERS: Our single serve pods are compatible with any coffee machine that brews pumpkin spice k cups including the Keurig 2.0 brewer. K cups is a registered trademark of Keurig. We are not affiliated with Keurig & Green Mountain
Value: 22.0
Unit: Count
",coffeepodsor,18.49,https://m.media-amazon.com/images/I/51UEd+Ch26L.jpg,assets/coffeepodsor/23962.jpg
199181,"Item Name: MALTESERS Original Chocolatey Candy 2.83 Ounce Box (Pack of 8)
Bullet Point 1: Contains eight (8) 2.83 ounce share size bags of MALTESERS Original Chocolatey Candy
Bullet Point 2: With a crunchy, light center, you'll enjoy popping every piece of MALTESERS Malt Ball Candy into your mouth
Bullet Point 3: With light, crispy centers dipped in smooth chocolatey deliciousness, MALTESERS Candies make any moment a little less serious
Bullet Point 4: MALTESERS Candies Gift Boxes are a fun movie candy for date night or birthday present
Bullet Point 5: Introduced in Europe in 1936, this global favorite candy is finally in the U.S
Value: 22.64
Unit: ounce
",candyboxes,1.34,https://m.media-amazon.com/images/I/61Yk16ZnA0L.jpg,assets/candyboxes/199181.jpg
